ResourceID,Name
70adec6c-ce9c-4a48-ad84-4c96dd34319e,kristen Hopper
70adec6c-ce9c-4a48-ad84-4c96dd34319e,Kristen Hopper
70cff684-e12c-48cd-ad91-6d890707a79b,"Shaglouf, M."
71194bb0-3317-4e30-971a-9821b2605ebc,Mariam Ibrahim
714b4fff-32a5-41df-a97a-15e5b0c01b66,"Peterman, G."
71655baa-56fa-49f3-9b81-d4722db91ea8,Bragantini I.
71b0d98a-de6f-43bd-abe2-51bd314cf58d,Rebecca Banks
71d438c5-79b2-45af-aa12-b12b235e6e38,"Heiss, J."
71fb6955-2b5c-4a1e-999e-91515842759c,"Moussa, F."
72135b02-81f1-4ce3-ab1f-3e6e2c60b695,"Carayon, N."
722c8c50-25e8-4b5c-a295-6bcfcb75a3d6,"Bouineau, A."
72fba337-aee0-4c3e-8521-60adec01322c,NASA
739a509c-bbaa-4931-b584-b5df3c829950,"Sedov, A. V."
73e631f5-2ad7-4349-98d5-201ae7d18402,Ahmad Marafi
744916d0-02aa-4379-9339-d9cfdb80e024,"ortega, J."
746968e7-6bbe-4c04-8ccd-a88d0a577e26,"Cherry, P."
7478640c-de56-4338-ad23-89a9e7b83965,"Baklouti, H."
7482f2f5-fc69-44a5-8e15-00fb7dcd51cc,"Reade, W."
74b712c0-ef0c-4844-8b4d-f4049f097316,Aerial Photographic Archive for the Archaeology of the Middle East (APAAME)
74cd5bb6-3a69-4f7d-9ed2-eca88994f394,"Byrd, B.F."
74dfa789-d065-4c2a-8554-f47e45fd03a2,"Lindner, M."
7545f3ac-eabc-40db-ac5a-96cae4866ca0,"Calvet, Y."
7582fa2d-595c-44e2-abc7-acd60d0086f2,"Barceló, M."
75b667fe-24e6-4c8e-a1d3-47b620b24858,"Di Cagno, O."
760e5660-55c7-4c1a-b90e-257d2b1268b5,"Otte, M."
76589b00-2290-497b-ad75-df762dbf8d78,"Thorn, D"
76632e8e-4216-491d-b1e3-fee6a33c3477,Adrien Barra
7674872c-b2d2-418b-b5b0-84812ce8b076,"Zaven, T."
768c658d-5005-42ad-8b30-7cd86e34bb17,Cate Talbot
76a2933a-85a9-457d-9449-2a67dae79a31,Awni Tashtoosh
76dbbfd7-53ba-40a9-9f56-35c5d76e41be,"Kirkbride, D."
77060250-7e42-472e-a383-d4a25026ede9,"Vella, C."
7724cdf0-21b3-4d8c-bd8e-fcab73141354,"Carbonel, P."
77868aca-9205-456b-98ef-aee4f31fcda3,"Auth, S"
77fef06f-3a14-4bdb-8a0a-59cddb4ff35b,Mohammad Jaradat
78016af2-72f0-4d09-9558-48f99c2ebf5f,"Pawlicki, F."
780a6fe2-4ab2-4fa5-98d9-8f52d51d9335,Nichole Sheldrick
780a6fe2-4ab2-4fa5-98d9-8f52d51d9335,NIchole Sheldrick
7836ebd5-1331-4a7e-b4eb-b4a8a53f8527,"Leconte, M."
786644df-1ea4-464f-ae2c-95b8995f8938,Columbia University
7868241a-7faa-4193-9fb3-572d6bd8a72a,Bashar Tabbah
78988f29-986f-4199-933b-575585ae2ac4,"Lehmann, G."
78ce111c-7c45-4518-8d86-18fdcde6987a,"Grabar, O."
78ecfc8e-61f8-427c-b169-3543f3f79ff7,"Macdonald, D.A."
79610782-09c8-4d69-bf5c-554d1ffae6a6,"Hikade, T."
79797bfb-9b31-4825-90c2-f11e99b3e78d,Robert Howard Bewley
797a16ce-a51d-48ce-a608-2e1840810dd8,"Barratt, G."
79c15c50-8aae-467a-90fc-92a356aff029,"Kaercher, K."
79eae679-94c8-4737-a919-2624595b16b5,"Bakir, T."
79fb2c0e-678c-4a0b-af35-8082b39b5718,"Caubet, A"
7a538a46-9977-4673-b50b-daaf019be295,"Cloke, C.F."
7a7b5506-9835-4b8b-8afe-29e03a025efe,"al-Saʿid, A."
7a849a3d-1ac3-4b20-b17a-29216a2d4f19,"Azzarà, V. M."
7ab68879-1d8f-4d0a-9294-3b19a760d8eb,H. Silenius
7ae692ea-5c76-45e0-8ed6-fb751fadbf99,"Sellin, E."
7b2a687d-3189-4116-a4b6-c8850df4f183,Aerial Photographic Archive for Archaeology in the Middle East (APAAME)
7b304d04-0572-4891-9658-1affe5cde744,"Shehab Shehab, A.H."
7b4f0839-7391-46a8-8c0d-f27445202317,"Jones, B."
7b5144a3-48f0-4505-82e3-cb5f2f289634,"Donceel-Voûte, P."
7b79bdbc-90d4-47d0-b108-1f091f49fb5f,"Cunliffe, E."
7bbcbfa0-bc6d-4aa5-88d8-0bd4fc4ed6c0,"Reinach, S."
7c02b104-b5ac-4585-a5cf-66ffe9da9b11,"Banning, E.B."
7c536b2e-d233-4f8b-868a-160290d663f3,"Darles, Christian"
7c5c908b-8af1-4e01-ac48-9d957367df53,"al-Saqqaf, A."
7caf3e9f-7004-4590-aacf-2c00fe48b8a2,"Cuneo, A."
7cd92324-ef51-410b-b4b7-e422aed40834,"Bar, Shay"
7cf9a39a-e64f-437c-8c66-490cdfff0ccc,"Jellison, T"
7d39dd7c-f1ef-4a2b-b4d4-18b044ff01cb,"Brünnow, R.-E. and Domaszewski, A. von"
7d518aba-2f14-4caf-b388-092c7f640fb4,"Khalidi, L."
7d799e18-b7a9-492c-8d53-c9cb2a0ef51c,Will Deadman
7dffd9f2-cd6f-49d2-bde1-db625abcbd09,S. Scaruffi
7e163080-d7b2-433a-ad3f-358f5b54605e,"Sjöstrom, I.W."
7e24a554-5ec4-4a34-ad54-4b77bdac46b7,P.M. Costa
7ed2731e-eefc-4a41-b22e-38c849a3f655,"Lewis, Krista"
7f01e891-1721-4dec-98e2-cde7f9537540,"Thomson, J."
7f224401-0075-4bca-86e3-198d6f7e6b1d,"Hachlili, R. et al."
7f4b7017-f4fb-4c1e-86fe-46d514617ae4,F. Genchi
7f791ed6-8b0b-4ca8-b6ca-7314a26d11e0,"Cirelli, E."
7f832bea-bf93-4e5a-a5b8-94934f304219,"Solar, G."
7f834c01-468c-4800-8616-56aacf9cbace,Anne Coles
7f8ed1d4-221d-44cc-ad46-3e6c1d8a4ef8,UNESCO World Heritage Committee
7f932bb2-f924-482b-b1bd-5fcde451e035,"Shawesh, A. M."
7fb13024-659d-4b5c-9981-53d0ca1174dd,"Tawfīq, Muḥammad"
7fb253db-48b1-4ad5-affc-93c88dadba8e,"Wilkinson, E."
80256a6c-61a0-4de0-a187-1d7397b66204,Faouzi Ghozzi
802ce6c5-82f1-41bd-abb6-82358661e3a2,"Smith, D.J."
803a2349-f36b-4336-8185-cbd00009df6f,"Schwabe, M."
8058a3f8-b4a3-40d7-b77a-fb7b00dc0d15,Calvin W. McEwan
80919bd9-6f77-44b2-af74-8eedaca163fe,"Muheisen, M."
8094b93f-d5a6-4747-aa6d-8df637573bbb,"Kirchhofer, J."
80c101e4-e4c6-4086-baac-ba0b07a87bc0,Nigro L.
80dbb1be-9bff-4130-adc5-a48ce3d181df,"Sprenger, A."
80fe3e8c-a6c9-43e3-a8bc-632827a1eca7,D. Johnson
81003a8b-002b-44a9-93b9-d0dbc2167d51,Mohamed Kenawi/Manar al-Athar
8146ed35-daab-4d38-99ba-27f983367f81,"Dolan, A."
816fc391-6c99-449a-99f9-5d6ceb8c2dd9,"Suire, J."
81876928-d868-4393-966d-1b5ad9a6acfa,A. Retzleff
81c8a313-3df1-47fd-ae30-84f5b2bd3eb7,"Rougeulle, A"
81d3bd22-8255-4b5b-9d20-3df2a0b0807b,"Loreto, R."
81d3bd22-8255-4b5b-9d20-3df2a0b0807b,R. Loreto
81e8d7f6-11d2-49e2-b14f-a0fb75d3d7e5,Rocio da Riva
81ed824d-20e9-495b-afea-f6b4f62543e6,"Walmsley, A."
820d6b1f-e5de-46b4-b4b3-0fea16821bac,Karen Rebecca Henderson
822b76f5-b1fd-442b-a8ed-c5ac6f10c9e3,"LeQuesne,C. Basell,L.S., Sheibani, R."
8256d633-6584-4967-9f4f-27234ba3dd68,"CNES, Distribution AIRBUS DS"
8259f2a4-802a-4a14-9aff-0d7ed6564daf,houcine hechmi?å
826b22f9-dc6d-49e8-aa8f-00ff74a656e9,"Hitgen, H."
82799b0b-9303-42b2-9e76-3e20c799e59f,"Clark, G. A."
829708c3-73ea-4407-9efe-f08dfdc7baa3,"Hammond, P.C."
82beb3c0-9148-4a9a-9d68-0181ff951d67,Israel Hinojosa Balino
82e09db6-0238-4e09-a103-17b2296fd6a6,"Jackson, H."
82e0a16a-de6c-4ea0-bb0c-9b16f079f046,J.-F. Saliege
83154ee0-b514-458a-9fc8-24379852eff4,"Frantsouzoff, Serguei A."
83775246-ab56-40c7-9662-1a8f7da0893e,"Geyer, B."
83a1878d-8cec-4d7d-92c5-6e0c008a4653,"Shantur, B."
83aaefbc-97ee-4bba-bd5d-8a75a15680d3,Rached Hamdi
83b23aac-47d2-404a-8ac3-732593f22e9a,"Koucky, F.L."
83bdb7bc-2d64-4adf-a6c2-9a1fdb6fc2b8,J. Zarins
83c38d00-729a-4153-a115-f5f2c25ee0b2,"Athanasiades, K."
840c384e-2081-4950-b2a8-ddf48eb5500a,John Winterburn
842f8f08-e903-4651-809e-628e3adb0bf0,"Isenberg, W."
846085b4-a01c-4408-9489-b7913df4f715,"Milwright, M."
846ce603-42cf-4a8e-a744-127effbbbed8,"Coque-Delhuille, Br."
84773a34-35fb-4a66-b649-5d1358105a7e,David Parham
847b58b3-0df8-47d0-ab7a-f94129fb00cf,Pascal Flohr
84850e88-a0f1-417d-8a9e-3b83eaaf02f5,"Albright, F.P."
84b9ee60-35b8-4374-a69d-a9847aea4868,Stephen Bourke
84c01501-87d2-4bbb-8a22-e6184a03efe3,"Sowada, K. N."
84f94976-a05d-4c02-9114-bab63679ccf6,Gordon and Knauf
850be2ef-3120-435c-8921-d5567e6a2d80,"aš-Šarʿabī, A."
850e95fc-7978-4556-9a38-07b751a1a17e,Hechmi Houcine?å
8517f608-9b49-4b66-a9e8-f1f5e2f948cb,"Charaf-Mullins, H."
855058ee-9bdb-49ee-af1c-7bf0029fe694,"Fleischer, R."
85a4c37d-34f9-4546-b6c3-15292f441797,R. al-Shqour
861760e4-9b11-42d0-8e3a-1ea04ebad613,"Bibby, G"
861f6740-c943-4fb7-9684-9ebf8232aa1b,"Al-Maqdissi, M."
86396d5e-8cd3-4cd5-9546-a26697facdef,Julien Harneis
86562a33-49b7-4b24-98a5-fd1ef5f73b06,Andres Reyes/Manar al-Athar
8665168b-7f5f-4692-bb17-6fda84629193,"Jones, E."
86c6e6fb-b915-47c3-9832-df25857c1787,"Wordsworth, P."
86cc7e0a-1d05-4e64-a0d2-7fb2bc35c6c1,Bruno Frohlich
86e38978-61b1-49f0-865c-074fde04c576,"Sheldrick, N."
86fd6bf9-deb8-4de9-a613-7515d25a9ad2,Lamia Fersi
8705436e-b2eb-4520-bdf9-52b0fc2cc0c6,Agnieszka Szymanska/Manar al-Athar
877a4732-40da-4d5b-bf16-638f6437ad19,Ahmed Shrif
877eedb6-51f4-4aa5-ac19-58e8459381f5,M. Dartus
87b8d4da-634a-4eb1-8102-799a03cd0d85,"Leclerq, H."
87da6661-1b0a-4554-b10a-aea44ae5145c,Lindner 2003
883307cc-6ee8-4b43-8641-f935c1777a0d,"Grammatico, D."
883815f2-0405-4e3a-98be-90178016d0fe,"Finster, B."
88595d24-708c-4bb4-b3f3-66273affdda1,"Paola Sconzo, Francesca Simi"
8863296a-dc28-4bac-853f-f2be0fee08af,"Curvers, H. H."
88877d35-d981-4189-b23c-3f8cdd0e8550,"Fisher, M."
88d67ed0-2b22-47ce-b23e-1485533c7605,"Casson, L."
88e01157-bc1b-4167-9cc1-cd14f4cf5d45,"Herberg, W."
890ca1bc-b077-444d-8bd9-fd83191b194a,"Müller-Neuhof, B."
894828b9-5508-4cf1-a4ac-be5e8b076573,"de Graauw, A."
895abe95-ef08-43a1-8ca5-6ab621405cb9,"McCorriston, J."
897d1683-0861-4f6a-af4b-078bbf955a2b,Rudaina Almomani
89b8d4f3-3087-4e42-a23f-4a46d8ac32e8,"Penhey, F. W."
89e3c852-f4a4-4372-b5fc-1f13e6667fe8,Mohamed Ashmawy
89ed645a-6b82-4361-92ef-3f450ca740a0,"Al Khouri, M."
8a27ca93-654d-42c4-a21d-7303f4618df3,"Fiandra, E."
8a3ace97-058e-45cc-bd90-306f896a59c5,Paolo Biagi
8a49c954-b29b-4cb0-9443-567a70742a91,R. Jagher
8a78a6b0-bd59-4f11-9418-fe8ffcd3c77d,"Banks, I."
8a9149eb-e31a-4c55-9c8d-cb2e66d01fda,"Nigro, F."
8ab322b3-fdf7-4b1a-a8ca-3960a3d56512,S. Mery
8ab9c3be-b8d5-4e91-b3e0-3b325ec8be8b,Eileen Kerhouant
8b0c91f7-3dde-41b1-9ad4-dcc8dcbc2ed9,"Rutter, S.N."
8b0f1fcd-5530-4ea2-9284-acaa842adfb8,"Shhaltoug, A."
8b1b6634-c53e-45bf-b165-cdb7496fc7bb,"Vibert-Guige, C."
8b5897c1-3927-4244-8cb6-63cfe3d2c262,"Fakhry, A."
8b8abeac-d1ce-49c4-aba9-9337237729ba,"Ayoub, S."
8c11f2e0-552c-4440-ab1b-d7bcb2989526,J. de Meulemeester
8c2098c0-c41c-401c-83a4-772717b80e7f,"Fisk, G."
8c2b162c-39bd-49da-94b7-97e71b7d2f60,"Schreiber, Jürgen"
8c7b1fdf-7d8a-47af-81ce-b6c2b80a4d38,"Tosello, G."
8c91ece6-7761-4d06-b801-2729007bf514,Rodrigo Ortiz Vazquz
8cb78bbe-648c-4a50-8360-5dd0c01d3f57,"Guerin, V.H."
8cd1ddcc-eb44-41d8-897c-1b3703a948fd,"al-Nahar, M."
8cfa1754-c257-4d1a-b3f0-3ce89b1e71ec,Alexander Symons
8d67614f-6054-45b8-bd0e-64d538c28345,V. Charpentier
8d84c046-fdcd-436d-bc0d-de95ccfed504,Alan Cordova
8ddf6d02-0fe7-43fa-96ac-2045413799fe,"Ryckmans, J."
8e030bb2-f622-479d-9422-299dd560a7d4,Yahya Abdul Kader
8e4ce67e-8f63-4e03-93e8-cbbf163b0d34,L. Giorgio
8e61fb26-2e15-4c7e-bea9-6d703460f511,Remy Crassard
8e71f325-b09c-4cd8-b0a9-99d8c30c0e1a,A.T. El Mahi
8e79ae03-1894-4529-a2a4-3cb26b299866,"Gernez, G."
8e8140ce-4839-4b44-9589-70b88c3d9cb2,"Amirkhanov, K."
8e972785-0f74-4cb1-bb7d-d34302c2dbc9,Lamin Abdulaati
8eddb02b-95a3-4d17-88a6-479ce76382db,"Tabbah, B."
8f360520-e8a4-4b07-bbf4-7b387f1d90d3,da Costa et al.
8f4069a0-767e-467a-85f7-4a9d6c9ef0a8,"Cohen, R."
8f585eb9-0ed3-4788-8195-d549a5f0c83f,Ali Alhaj
8f5b398c-a62d-49a0-a70b-ab0d7e2b5e14,"Iibáñez, J.J."
8f96bc5e-30f4-49ee-bd4f-095422573e07,Fady Atef
8fbce20e-f0cf-415c-9c72-7684d37f717a,houcine hechmi?
8fd92e07-0a7f-4c5e-bae0-6c62aae46f72,Georgia  Andreou
90018af5-a3ac-492c-b21b-1283544e054f,P. Wallace
9009d6b2-fd7b-4929-bbeb-658b8a179657,"Brusasco, P."
90662a34-0779-4831-878d-238186612cf1,"Heckmann, H."
90815108-470a-4631-9d9a-3889fa20eb0b,"Gilbertson, D."
908d6a01-dcbf-4715-80a5-d21ec215b62a,Nizar Ben Slimene
90a0577b-b61e-4f2e-bd66-7b6ba0abb50b,"Dihle, A."
90a42b31-10dc-4772-99f3-6d370c44e143,"Højlund, F"
90ae76cf-865d-4e68-971c-c2b2af9be18c,Michael Fradley
90be3d67-f335-4b16-a8bd-3e6a2a7587fc,"Wolf, C.U."
9110dbbd-a120-428b-9f73-f0403902064c,"Michon, J-L."
9115f46a-cec6-4f28-91c9-c1cc550195fb,Miller
911d4080-2820-48b3-91f7-4ea7f6ef70ee,"Gebel, H.G.K."
91287329-6a7f-4b3b-bc56-9a1ffa3598dc,"Henderson, K.R."
913620df-a880-45d8-894b-20ddd25599fa,"Rathjens, C."
91a5131c-8fb6-4a1a-b596-1e02d8a71181,"Kaercher, K"
91ade9b6-80e6-4e99-8912-c9f56a572910,Jordan Tourism Board
91b7e3d4-54b9-4b30-8ae1-68c43df4ca3e,"Kinzel, M"
91c803bf-464b-4deb-a52a-276225fc08ac,"Van de Mieroop, M."
9210ab40-82f9-4e05-87ed-0e946e0ee447,"Meyohas, M.-E."
9227700a-5c70-46c5-92d4-2c0408f624ef,"Sinnah, M."
92288f16-3b7f-4026-8280-3aea5bc3d21e,"Slim, H."
9268933d-531c-481e-8cff-10f7dc96f287,Sayantani Neogi
9273b3aa-e2e7-4701-959e-38c4cf4b3383,"Patrich, Y."
927ff523-d6aa-423b-82b1-b2f0cb2bea30,UNOSAT
92dae00f-9a87-4af2-b29b-f26f5ea04c73,"Lovell, J. L."
93238784-2799-48bc-accf-493648012a8d,"al-Hamdani, A."
934cce0b-da94-452e-a514-8d473dc2a0df,"Vieweger, D."
936da5c4-2075-4197-b059-6906a0e971f6,"Dridi, H."
936f1030-f7a5-49e5-b293-133a88ec5225,"Abd Rabu, O."
93921314-3e2a-4f3d-a395-a3e198493fa5,"Kerry, K. W."
93a0597b-aa0a-45c0-91d8-fa4b60ca2137,"Hano, K."
93a6eac1-3c30-4949-91d5-cc2fe171f5b9,"Arnaud, M."
93cccbc2-c9da-4012-a9cb-b14f93e3342e,Worscheh et al. 1986
93d8ff4c-9ea6-455c-8d6d-c53307f890ce,Vincent Charpentier
94128ac5-0509-466e-8802-e415ef6eb83e,"Bafaqih, B. A."
94332d60-70fa-4cbc-b39e-3618798bc287,"Hansen, D. P."
94618621-960f-47ca-a99b-c764251d145a,"Barbanes, E."
949546f1-ab9c-4ccc-a34c-e428df110416,Syrian Air Force
94bb4d0b-a1a2-4fdf-aedc-ad722bbcca71,"Bloss, J.F.E"
94bdc80d-fb6d-4595-b07e-4557921a333c,"Palumbo, G"
94d18931-618d-4b16-8b83-beec649cfc61,"Schwerdtner, R."
94f0ecc2-a330-4362-b9b0-dc52f1402021,"Bewley, R.G."
951875ec-2095-45ea-9a8b-1ce9a7ab9b32,"Schiettecatte, J."
951fe3c1-57ef-4a9d-bb0b-07a0b604f415,"Bewley, H."
953b5a73-1856-4293-8de4-adcdfc4087e5,"al-Qader al-Husan, A."
954bb26b-fdb9-46c4-8ebd-7166ea6c2f8d,Groundhopping Merseburg
9566894c-e83d-4b69-9f82-e72c6426957a,"Mueller-Neuhof, B."
95789b1c-81cd-4bef-bdf8-48c09672091d,"Bāsalāmah, M. A."
95977721-e8f3-42e7-9b9f-07586b5afadc,"Waner, E."
96182e40-742e-47a4-a01e-5a919351663c,Lutz Martin
962613b5-351e-4520-a702-53bfd187254c,"Leonard, A.Jr."
963fcfa1-c420-46bd-b990-1ed8f20e542d,"Mano, M.-J."
96830cb2-8fea-496e-8e92-ef06ea8d8604,"Mairs, L."
973474c5-3840-4ab8-8a72-964321422b06,"Benediková, L"
975b3d49-6057-4450-b9d3-777a9cc49f66,"Fantar, M. H."
97e1bcdb-dbfa-4241-aced-e58578457215,Mohamad Al Atari
9820837a-3837-4e62-8515-153a25b95e49,"Connor, P.J."
982d3432-e52c-4ee0-b2bd-f1a7b2a22ac4,"Vergara Caffarelli, E."
983c5569-c612-4d64-ae6f-d9f887bd2d8d,Sam Smith
986871a0-f35a-473a-bde9-54c115d11c8a,"Vincent, L.H."
98cf5b57-da3a-4418-b360-e50f754e3b0e,"Radermacher, H."
99842f66-c280-4134-92e6-319d96d0afe6,"Skeels, L."
99a80617-4e05-4f5f-a1c8-e2f4a08878d9,DGAM
99d91555-847f-4f77-b994-48e5d4b29836,"Schaub, R."
99e1735a-cc43-45a0-b71a-936a38c0ae6a,Palestine Exploration Fund
99f8f45d-a0e7-46da-b933-05813a5de8b3,"Hitchings, P.M.N."
9a08971e-560a-4919-ae0d-9243e9e7df37,"Meimaris, Y."
9a48f4cb-a518-4d54-9579-7fe764158840,"Abel, F.M."
9a4e8773-5814-4c1c-bed2-3253a2fde032,"Ortlieb, L."
9a8217e8-4653-43c4-bb50-ef7829ba5fca,"Weigl, M."
9a84bc36-cde0-4655-ac83-84678f7dee6a,"Demant Mortensen, I."
9ab088a5-df30-42ac-9fc7-26036dbe999c,"Grussenmeyer, P."
9ab3d7fd-6fc6-4b6e-92f5-f2b66315c7b4,"al-Khalifah, H."
9acd1f1a-62d3-4c66-b912-e09067511dce,Lynn Edwards
9b3c6a41-d1ba-4d2b-994b-557fea0ed34a,"Gallet de Santerre, H."
9b3d93c8-d435-4ec6-874b-7bc28777dfff,"Lundin, A.G."
9b5e28a5-37d9-4011-8580-6e51442778bd,"Domaszewski, A. von"
9b6cd804-2781-44ae-a8eb-8c9b41f49e7c,"Mattingly, D. J."
9b7e4e3b-39b5-436c-9c39-cddb63c4206a,"Worscheh, U. F. C."
9c249152-c609-4437-b27a-9b74d898f93b,"Sterry, M."
9c8e5273-6a72-4ef1-bf2d-dc3313769a4f,Tell Beydar Survey/TJ Wilkinson
9d163f93-ef0e-487e-afa1-1c39de25987b,"Schroder, M."
9d22d7d6-1ac5-4fa3-a760-08c0d74cf1d8,"Clark, V.A."
9d42b292-d760-4ee8-bad8-9d74e0157c92,"Mattingly, D."
9d5b122c-8fd5-47be-95a9-3b05a7b10e63,"Williams, J."
9d6e4f60-344b-476b-b92e-ef4814f567e8,"Bianchini, R. L."
9d877e4f-b176-42cd-9dac-2d9c8bea66ac,Mohammed Jaradat
9d9a4bee-38fb-4336-9564-f54a9ed5f3ec,"Marchetti, N."
9dad7637-cc8f-43fc-b2e2-682680ee66d0,"Müller, D.H."
9dbc2029-f92d-46ea-9ffb-d3035a0f12a3,"Lamprichs, R."
9de0a358-3e97-408e-907d-186c5e3a4ad2,"Foley, C. M."
9e036ce3-da9d-445a-b686-2f2f4eae7ee2,Royal Air Force
9e4cde0d-640f-4d7b-bf9d-8b2edae54c80,"Mellaart, J."
9e7595b8-fcc4-415f-ab72-5fb2ffa31773,"Gall, J."
9e7f0199-c635-41c4-b079-2e14f49ba598,"Bodu, P."
9ea6e11c-e107-40c2-8944-ed84aa39d33f,French Archaeological Mission to the Sultanate of Oman
9f31c1c3-54ac-407a-93cd-2f24a92c7944,"North, R."
9f3b0bc8-3c3d-4000-95e6-9880fd67e83a,"Lupton, A."
9fce1c3a-3d35-48c7-b6f7-4255325d9b46,abduraouf.aldarebi
9fce1c3a-3d35-48c7-b6f7-4255325d9b46,ABDURAOUF.ALDAREBI
a0215e75-42f0-42b8-9781-1f0a31a83c90,Vanishing Landscapes Wider Project/Ibanez
a029f94a-701c-43c1-9aec-c85c8a54e85c,M. Esposito
a02bf640-be73-4eec-b57e-5a0d5ec54237,Vieweger et al. 1999
a052edd3-d1e4-46b6-9184-eac538972cc0,"Braidwood, R. J."
a09a97bb-94e1-44be-9784-d5d237ee29f3,"Gordon, R.L."
a0ad651a-7082-4d91-a792-cb8b9140fe8f,"Heinz, M."
a0b7c12e-f73b-48db-a10e-aaece078aff4,"Bienert, H.-D."
a0cffb90-358d-4e57-b42b-a3498105c38e,"Von Rüden, C."
a0e9c1a9-e4d0-4ede-adc9-57a618e333da,J.M. Scott
a108df6d-29c3-4d03-9063-c103e78c8825,"Kafafi, Z. et al."
a11aa056-99f6-4716-8a86-9c403932f4cb,Haftom Berhane
a182ded8-9e82-4f5c-91ba-203a59d292c1,"Heidemann, S."
a19353a2-0693-48c5-ab54-78e5d55e2d46,"Nowakowska, M"
a1be1659-91bc-4df6-9e29-c27a77d2f77a,"Gajda, I."
a1fbbbb0-98ac-4ecf-a25f-1349b4cc1e3e,"Mouton, M."
a1ffbe8e-0eb8-4bd4-a2a5-69db6f29636c,"Corò, F."
a23019e1-69b5-4db3-a3fe-0a35ee5035ea,"Hill, A. C."
a256ce5e-3ed4-4c3c-bd91-b4fadad7eb6f,"Winterrburn, J"
a2632a98-d36b-4f83-b8dc-21ba6bed98e2,"Londeman, W.F.J."
a28366a0-6cca-4337-b077-df9e7451c937,"Zeitler, J. P."
a318f9f8-d863-4afe-8690-caf85a3cff5d,"Hritz, C.A."
a31c4983-87c0-432c-aed3-c0d060342de6,"Galvin, E."
a34104af-ae16-46cd-b525-a2e765710bec,"Callot, O"
a344904c-1706-478b-b60a-c0380eb12e32,"Ryckmans, G"
a354676e-b729-4d1b-a6e5-3b6ced343d8d,Vanishing Landscapes Wider Project
a3a222c2-47a0-4081-9613-bc945644afa2,Richard C. Haines
a401a1aa-3a52-4c25-97bf-bed1ad5f5d37,"Kennet, D."
a40bf7dc-c87d-42f8-8473-3fa931f76ace,"Chazan, M."
a4693187-536f-4642-a549-7ec40e7e9df9,"Director: Braemer, F."
a4805a09-7f58-4403-8f04-cc2c459be61f,"Nigro, L."
a4956cf2-5d1a-4e2e-b0f5-049455a94da9,Nicolas Carayon
a49d6736-ed5b-4a50-97e7-601365d8941d,"Willcox, E."
a4d30041-8bb6-4bbf-b685-35e0e3529571,Schlumberger Daniel
a4ebfaa5-7bd4-4868-a375-07ef76820e7e,"Edens, C."
a50bee71-f86e-40e5-a8eb-484dcc4aa8af,"Cornwall, I.W."
a542ce2c-549a-4ef7-8ca5-e4e99ca005b4,"Kadowaki, S."
a555889e-3733-4e71-b70d-1e3fe73aadf8,"Newton, R."
a566d34c-dfc2-475f-bd0c-4e9be74dbd77,"Borgi, F."
a56a24ba-da15-4a27-84d0-5e3eede4e59f,Mohammad Mubarak
a5739dad-b49b-473f-b906-756cc4b68b2c,"Sommer, M."
a5a49d84-571c-42d5-919f-e58e7523f398,Henri Frankfort
a5d7aebd-3063-4689-915d-17486e1e48ce,"Anabtawi, M."
a61116fb-f569-4bec-9d37-bdee8f80057e,"Foley, C."
a64b670e-9b0c-4829-80ac-e5c9c2498a0d,"Micara, L."
a66d1f15-6dc3-480d-9577-33a8d3ce9b6b,"Lemaire, A."
a6c55380-c673-4e37-9f15-be334dc7aa40,L. Belfioretti
a6d70ab0-baca-4203-ba57-e6a5f38195ec,"Cuvigny, I."
a6de78c1-77f2-4ac9-bd92-ca95ab878752,"Ruben, I."
a6f473f3-c4dd-47c0-ad9a-655bf367d951,"Oldenburg, Evelyn"
a7477a81-d16a-4173-8d65-4db986a12e9a,"Rush, J."
a7770931-1b7f-40b1-802b-32485b119657,abduraouf aldarebi
a7770931-1b7f-40b1-802b-32485b119657,Abduraouf Aldarebi
a79fd9e9-a00e-41bb-bd6b-8ac1efefec63,"Dennis, S."
a7cf8a2e-c30f-4a57-994f-16cd39c87fd7,"Prescott, K W"
a7da2cda-50c9-4877-89a3-df5b9133beb8,"Hitgen, Holger"
a7ddb732-a5b6-4730-ac28-5b518b84d4f1,Mike Fisher
a7ffd504-11b0-4316-a929-f34e0987e55d,"Tal, O."
a84d8054-c42e-47bf-821c-cb0b14ced304,Andalusian Public Foundation / El legado andalusí
a85b762f-f3d2-417c-a307-87c2aa70deeb,"Charloux, G."
a8977a6e-f9fb-43e4-9c1d-0a3700f73234,"Benoist, A."
a89e8237-59ea-470f-bb00-f88566279046,"Bāfaqīh, M.A."
a8d751d3-756d-494b-8a86-02ab92ef2b5b,"Shamsān, A."
a9222583-01d0-4432-b324-bc19e54d969e,"Sani, E."
a9480711-28d5-488c-977d-182d8a520ab5,Walid Khalfalli
a9873ae1-03db-4c35-8603-09e27d01ed14,"Stewart, R.W."
a9b2e6e8-8984-4232-a24b-5254d7bde05f,"Marriner, N."
a9c2102e-6c1a-4657-9b27-462b3162b63c,"Porath, Y."
a9c60cb7-93ec-4274-b83b-2aede92e2eb1,Yousuf Albadri
aa0ef3db-5725-43e1-9d0a-16e71684688a,"Wadeson, L."
aa711a84-e78e-48bf-89f8-43d303f7927d,V. Azzara
aa83ae8e-1632-44e4-92e3-f208238ced0d,Edwards. S.
